ID,DATA,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CIDADE,ESTADO,TEMA,CATEGORIA,STATUS,TAMANHO_TEXTO,FAIXA_TEXTO,DESCRICAO,DESCRICAO_TOKENIZADA,CASOS,URL
29561156,2017-10-14,2017,10,14,287,41,5,4,Fortaleza,CE,Desrespeito com consumidor ,Nagem - Loja Física,Resolvido,714,Longo,"No dia 13/10, realizei uma compra na loja física da Nagem do Shopping Via Sul em fortaleza, foram comprados 3 itens, um deles um telefone Celular de marca LG MODELO K10, o qual tratava se de um presente, na loja o equipamento foi testado, mas após primeira carga o equipamento não ligou mais, então como tinha menos de 24h da compra, me dirigi a loja e a gerente com cara de descaso simplesmente disse que deveríamos levar a assistência técnica, pois a loja não se responsabilizava.... porém o código de defesa do consumidor é bem claro, a loja é sim responsável e tem que realizar a troca em garantia. Estou bastante decepcionado com posicionamento da loja querendo ser soberano ao código de defesa do consumidor.","['dia', 'realizei', 'compra', 'loja', 'física', 'shopping', 'sul', 'fortaleza', 'comprados', 'itens', 'telefone', 'celular', 'marca', 'modelo', 'tratava', 'presente', 'loja', 'equipamento', 'testado', 'primeira', 'carga', 'equipamento', 'ligou', 'então', 'menos', 'compra', 'dirigi', 'loja', 'gerente', 'cara', 'descaso', 'simplesmente', 'disse', 'deveríamos', 'levar', 'assistência', 'técnica', 'loja', 'responsabilizava', 'código', 'defesa', 'consumidor', 'bem', 'claro', 'loja', 'sim', 'responsável', 'realizar', 'troca', 'garantia', 'bastante', 'decepcionado', 'posicionamento', 'loja', 'querendo', 'soberano', 'código', 'defesa', 'consumidor']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/desrespeito-com-consumidor_29561156/
29620749,2017-10-17,2017,10,17,290,42,1,4,Fortaleza,CE,Troca de aparelho com defeito.,Nagem - Loja Física,Resolvido,1057,Longo,"Realizei uma compra na Nagem North Shopping Jóquei aqui em Fortaleza-CE de um Smartphone LG K4 realizei testes no aparelho e tudo ok até então, porém ao chegar na minha residência ao começar a instalar aplicativos básicos como whatsapp, facebook e outros o celular simplesmente reiniciou e não funcionou mais, retornei a loja no outro dia solicitando a troca, porém fui informado por uma moça do atendimento ao cliente que só poderia realizar a troca na própria assistência técnica da LG, por desconhecimento do código do consumidor não questionei e levei o aparelho a assistência e lá fui informado pela própria LG que eu deveria ter feito a troca na própria loja que eles tem por DEVER trocar com até 3 dias de compra. Deixei o aparelho na assistência mesmo já que estava lá mesmo e meu problema foi resolvido. Gostaria apenas de deixar a reclamação para que sirva de auxilio a outros clientes da loja que fiquem esperto com o atendimento da loja pois só temos atenção, bom atendimento e resolução de problemas até comprar depois se vire com a autorizada.","['realizei', 'compra', 'north', 'shopping', 'jóquei', 'aqui', 'fortalezace', 'smartphone', 'realizei', 'testes', 'aparelho', 'então', 'chegar', 'residência', 'começar', 'instalar', 'aplicativos', 'básicos', 'whatsapp', 'facebook', 'outros', 'celular', 'simplesmente', 'reiniciou', 'funcionou', 'retornei', 'loja', 'outro', 'dia', 'solicitando', 'troca', 'informado', 'moça', 'atendimento', 'cliente', 'poderia', 'realizar', 'troca', 'própria', 'assistência', 'técnica', 'desconhecimento', 'código', 'consumidor', 'questionei', 'levei', 'aparelho', 'assistência', 'informado', 'própria', 'deveria', 'feito', 'troca', 'própria', 'loja', 'dever', 'trocar', 'dias', 'compra', 'deixei', 'aparelho', 'assistência', 'problema', 'resolvido', 'gostaria', 'apenas', 'deixar', 'reclamação', 'sirva', 'auxilio', 'outros', 'clientes', 'loja', 'fiquem', 'esperto', 'atendimento', 'loja', 'atenção', 'bom', 'atendimento', 'resolução', 'problemas', 'comprar', 'vire', 'autorizada']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/troca-de-aparelho-com-defeito_JJhb0IzK-sO6t9ir/
29698993,2017-10-19,2017,10,19,292,42,3,4,Nísia Floresta,RN,GARANTIA ESTENDIDA,Nagem - Loja Física,Respondida,2376,Longo,"Comprei um Galaxy j5 na loja física NAGEM, onde fui orientado a aderir o seguro de garantia estendida prestado pela empresa GARANTEC e devido aos fatores que a vendedora me apresentou acabei aderindo. Segundo a mesma vendedora um desses fatores é que a GARANTEC cobriria todo e qualquer tipo de defeito que por ventura chegasse a acontecer, entre outras coisas.O aparelho apresentou defeito e entrei em contato com a Garantec e fui orientado a enviar meu aparelho para assistência que fica em São Paulo e logo o fiz, passado alguns dias recebi a informação de que eles não iriam consertar meu celular por que segundo eles o problema teria sido causado por pancadas o que logo me fez descordar, já que como informei a eles o aparelho funcionava perfeitamente durante a noite e pela manha já não funcionava tão bem e ao longo do dia deixou de funcionar de vez, e que no histórico de uso do aparelho NÃO houve pancadas, e estava eu ciente que se fosse pancada eles não iriam arcar com o conserto por que mesmo que vendedora tenha me dito que cobriria todo e qualquer problema logo na primeira ligação de contato com eles fui informado de que iria cobrir apenas o que a garantia do fabricante cobre, o que para mim não foi problema nenhum já que eu não tinha de forma alguma violado as normas da garantia do fabricante ou feito qualquer coisa que por ventura fizesse com que eu a perdesse, e não faria sentido enviar para eles se o problema tivesse sido causado de alguma forma que a garantia estendida não cobrisse.Desta forma quero ressaltar a minha indignação e decepção com os serviços prestados, já que meu pedido não foi atendido. Deram uma desculpa qualquer, por que é claro e evidente que se tivesse sido pancada ou qualquer outra coisa que a garantia não cobriria eu não enviaria pra eles por que sabia que seria perca de tempo e como não foi enviei a eles já na espera de que tudo fosse resolvido e não resolveram. Me passaram que se eu quisesse consertar teria que pagar mais R$ 350,00 o que achei um absurdo tremendo.Por tanto não comprem o serviço de garantia estendida prestado pela Garantec ou oferecido pela Nagem em hipótese alguma.Ressalto também que irei tomar medidas extremas e procurar meus direitos como consumidor perante a justiça se for necessário e aconselho toda e qualquer pessoa que tiver o mesmo tipo de problema ou até mesmo parecido fazer o mesmo.","['comprei', 'galaxy', 'loja', 'física', 'orientado', 'aderir', 'seguro', 'garantia', 'estendida', 'prestado', 'empresa', 'garantec', 'devido', 'fatores', 'vendedora', 'apresentou', 'acabei', 'aderindo', 'mesma', 'vendedora', 'desses', 'fatores', 'garantec', 'cobriria', 'qualquer', 'tipo', 'defeito', 'ventura', 'chegasse', 'acontecer', 'outras', 'coisaso', 'aparelho', 'apresentou', 'defeito', 'entrei', 'contato', 'garantec', 'orientado', 'enviar', 'aparelho', 'assistência', 'fica', 'paulo', 'logo', 'fiz', 'passado', 'dias', 'recebi', 'informação', 'iriam', 'consertar', 'celular', 'problema', 'sido', 'causado', 'pancadas', 'logo', 'fez', 'descordar', 'informei', 'aparelho', 'funcionava', 'perfeitamente', 'noite', 'manha', 'funcionava', 'tão', 'bem', 'longo', 'dia', 'deixou', 'funcionar', 'vez', 'histórico', 'uso', 'aparelho', 'pancadas', 'ciente', 'pancada', 'iriam', 'arcar', 'conserto', 'vendedora', 'dito', 'cobriria', 'qualquer', 'problema', 'logo', 'primeira', 'ligação', 'contato', 'informado', 'iria', 'cobrir', 'apenas', 'garantia', 'fabricante', 'cobre', 'mim', 'problema', 'forma', 'violado', 'normas', 'garantia', 'fabricante', 'feito', 'qualquer', 'coisa', 'ventura', 'fizesse', 'perdesse', 'faria', 'sentido', 'enviar', 'problema', 'sido', 'causado', 'forma', 'garantia', 'estendida', 'cobrissedesta', 'forma', 'quero', 'ressaltar', 'indignação', 'decepção', 'serviços', 'prestados', 'pedido', 'atendido', 'deram', 'desculpa', 'qualquer', 'claro', 'evidente', 'sido', 'pancada', 'qualquer', 'coisa', 'garantia', 'cobriria', 'enviaria', 'sabia', 'perca', 'tempo', 'enviei', 'espera', 'resolvido', 'resolveram', 'passaram', 'quisesse', 'consertar', 'pagar', 'achei', 'absurdo', 'tremendopor', 'tanto', 'comprem', 'serviço', 'garantia', 'estendida', 'prestado', 'garantec', 'oferecido', 'hipótese', 'algumaressalto', 'irei', 'tomar', 'medidas', 'extremas', 'procurar', 'direitos', 'consumidor', 'justiça', 'necessário', 'aconselho', 'qualquer', 'pessoa', 'tipo', 'problema', 'parecido', 'fazer']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/garantia-estendida_kCriQSgKH9_xrIA5/
29721499,2017-10-20,2017,10,20,293,42,4,4,Salvador,BA,Cartucho Epson,Nagem - Loja Física,Resolvido,600,Longo,"Adquiri um cartucho no dia 18/10/2017 e quando instalei na  impressora não funcionou, fiquei prejudicado pois dependia desta impressão para fazer uma documentação, retornei na loja no dia 19/10/2017 e o vendedor não trocou o cartucho, como tinha a necessidade de imprimir meu documentos, fui obrigado a comprar um novo cartucho e aguardar uma solução, que não tem prazo para solução, dos prejuízos que tive, pagamento de estacionamento, compra de novo cartucho e perda de tempo para uma solução efetiva. Além do vendedor não queria resolver o problema, pois ele disse que a vendo foi feita por outro.","['adquiri', 'cartucho', 'dia', 'instalei', 'impressora', 'funcionou', 'fiquei', 'prejudicado', 'dependia', 'desta', 'impressão', 'fazer', 'documentação', 'retornei', 'loja', 'dia', 'vendedor', 'trocou', 'cartucho', 'necessidade', 'imprimir', 'documentos', 'obrigado', 'comprar', 'novo', 'cartucho', 'aguardar', 'solução', 'prazo', 'solução', 'prejuízos', 'pagamento', 'estacionamento', 'compra', 'novo', 'cartucho', 'perda', 'tempo', 'solução', 'efetiva', 'além', 'vendedor', 'queria', 'resolver', 'problema', 'disse', 'vendo', 'feita', 'outro']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/cartucho-epson_aO7KkWteZh0SQdrE/
29744428,2017-10-21,2017,10,21,294,42,5,4,Recife,PE,Indignada ,Nagem - Loja Física,Resolvido,381,Longo,Comprei o celular dia 19 de outubro na loja já tem  do shopping Recife com o número da nota fiscal 008343  e quando foi dia  21 de outubro fui a loja mostra que o aparelho está travando e mostrei os prints do problema é o técnico disse que eu tinha que deixar o celular e achei um absurdo pois tô no meu direito de troca o produto com isso me sentir decepcionada com o atendimento.,"['comprei', 'celular', 'dia', 'outubro', 'loja', 'shopping', 'recife', 'número', 'nota', 'fiscal', 'dia', 'outubro', 'loja', 'mostra', 'aparelho', 'travando', 'mostrei', 'prints', 'problema', 'técnico', 'disse', 'deixar', 'celular', 'achei', 'absurdo', 'direito', 'troca', 'produto', 'sentir', 'decepcionada', 'atendimento']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/indignada_29744428/
29949729,2017-10-30,2017,10,30,303,44,0,4,Fortaleza,CE,Venda casada e não atendimento do dever de informação previstos no CDC nos artigos 6o e 39.,Nagem - Loja Física,Não resolvido,2906,Longo,"Sou cliente da Nagem há alguns anos, inclusive sendo cliente corporativo desta empresa através do meu escritório.Minha reclamação vem da compra para pessoa física do produto ""Jogo/Game"" Overwatch Origins Edition para PS4, adquirido para presentear meu filho no Dia das Crianças.Ele é uma criança ainda e procurando sobre jogos na internet, encontrou e gostou do layout deste jogo, pedindo-o como presente.Sem conhecer o produto e, obviamente, querendo atender ao desejo de uma criança, procurei a loja no Shopping via Sul e fui atendido pelo vendedor Aryson Freitas.Ele disse ter o produto e, sem me informar nada sobre o mesmo, me entregou o jogo para que fosse passado no caixa, tendo custado acima de R$ 200,00 referido jogo.Aguardei o Dia das Crianças e, inicialmente, foi uma alegria imensa de meu filho ao receber o jogo. Ocorre que passada a alegria inicial, ele percebeu que não conseguia jogar o ""game"" em razão de uma mensagem que aparecia no console do PS4, que dizia que para poder jogar o ""game"" adquirido na Nagem, o cliente teria que adquirir uma licença junto à Sony de uma assinatura do Playstation Plus, que tem seus preços variando de US$ 9,99 a assinatura mensal ou US$ 59,99 a assinatura anual. Sim. Isso mesmo. O preço é em dólares.Entendo que a Sony queira vender seus produtos e vender ainda o serviço de uma assinatura mensal que tenha diversos benefícios para seus clientes e assinantes, mas entendo que não somente a Sony, mas a loja tem a obrigação de informar de maneira clara e ostensiva, nos termos do artigo 6o, III do Código de Defesa do Consumidor, que o jogo que está sendo oferecido na sua loja somente poderá ser jogado se o cliente adquirir junto com ele uma assinatura mensal de outro produto que o preço é o acima demonstrado, pois assim o cliente terá a opção de adquirir ou não o jogo.Destaquemos, neste caso, que não se trata de uma opção o cliente adquirir a assinatura da Playstation Plus, pois diferente de outros ""games"", este jogo funciona somente online na versão multiplayer, ou seja, não tem uma versão de ""campanha"" ou uma versão que a pessoa possa jogar sozinho ou com bots.É um caso claro de venda casada, proibido nos termos do artigo 39, I do CDC.Tentamos fazer a troca do produto e fomos atendidos pela gestora da loja de nome Janaina Serpa, que disse ser impossível a troca por se tratar o produto de ""um serviço da Sony"". Esta foi a justificativa dada.Como o caso não foi solucionado, começo a resolução deste problema com uma reclamação através do Reclame Aqui para, em não sendo resolvido, ingressar junto aos Órgãos de Defesa do Consumidor e no Juizado Especial.Gostaria que a empresa, e será feita reclamação similar contra a Sony, me desse uma explicação plausível sobre o caso e demonstre que não ocorreu a venda casada e que não ocorreu infração ao dever de informar, ambos previstos no nosso Código de Defesa do Consumidor.Aguardo retorno.","['cliente', 'anos', 'inclusive', 'sendo', 'cliente', 'corporativo', 'desta', 'empresa', 'através', 'escritóriominha', 'reclamação', 'vem', 'compra', 'pessoa', 'física', 'produto', 'jogogame', 'overwatch', 'origins', 'edition', 'adquirido', 'presentear', 'filho', 'dia', 'criançasele', 'criança', 'procurando', 'jogos', 'internet', 'encontrou', 'gostou', 'layout', 'deste', 'jogo', 'pedindoo', 'presentesem', 'conhecer', 'produto', 'obviamente', 'querendo', 'atender', 'desejo', 'criança', 'procurei', 'loja', 'shopping', 'sul', 'atendido', 'vendedor', 'aryson', 'freitasele', 'disse', 'produto', 'informar', 'nada', 'entregou', 'jogo', 'passado', 'caixa', 'tendo', 'custado', 'acima', 'referido', 'jogoaguardei', 'dia', 'crianças', 'inicialmente', 'alegria', 'imensa', 'filho', 'receber', 'jogo', 'ocorre', 'passada', 'alegria', 'inicial', 'percebeu', 'conseguia', 'jogar', 'game', 'razão', 'mensagem', 'aparecia', 'console', 'dizia', 'poder', 'jogar', 'game', 'adquirido', 'cliente', 'adquirir', 'licença', 'junto', 'sony', 'assinatura', 'playstation', 'plus', 'preços', 'variando', 'assinatura', 'mensal', 'assinatura', 'anual', 'sim', 'preço', 'dólaresentendo', 'sony', 'queira', 'vender', 'produtos', 'vender', 'serviço', 'assinatura', 'mensal', 'diversos', 'benefícios', 'clientes', 'assinantes', 'entendo', 'somente', 'sony', 'loja', 'obrigação', 'informar', 'maneira', 'clara', 'ostensiva', 'termos', 'artigo', 'iii', 'código', 'defesa', 'consumidor', 'jogo', 'sendo', 'oferecido', 'loja', 'somente', 'poderá', 'jogado', 'cliente', 'adquirir', 'junto', 'assinatura', 'mensal', 'outro', 'produto', 'preço', 'acima', 'demonstrado', 'assim', 'cliente', 'opção', 'adquirir', 'jogodestaquemos', 'trata', 'opção', 'cliente', 'adquirir', 'assinatura', 'playstation', 'plus', 'diferente', 'outros', 'games', 'jogo', 'funciona', 'somente', 'online', 'versão', 'multiplayer', 'versão', 'campanha', 'versão', 'pessoa', 'possa', 'jogar', 'sozinho', 'botsé', 'claro', 'venda', 'casada', 'proibido', 'termos', 'artigo', 'cdctentamos', 'fazer', 'troca', 'produto', 'atendidos', 'gestora', 'loja', 'nome', 'janaina', 'serpa', 'disse', 'impossível', 'troca', 'tratar', 'produto', 'serviço', 'sony', 'justificativa', 'dadacomo', 'solucionado', 'começo', 'resolução', 'deste', 'problema', 'reclamação', 'através', 'reclame', 'aqui', 'sendo', 'resolvido', 'ingressar', 'junto', 'órgãos', 'defesa', 'consumidor', 'juizado', 'especialgostaria', 'empresa', 'feita', 'reclamação', 'similar', 'sony', 'desse', 'explicação', 'plausível', 'demonstre', 'ocorreu', 'venda', 'casada', 'ocorreu', 'infração', 'dever', 'informar', 'ambos', 'previstos', 'código', 'defesa', 'consumidoraguardo', 'retorno']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/venda-casada-e-nao-atendimento-do-dever-de-informacao-previstos-no-cdc-nos_sRDgB2jC_aVmCEZa/
29968673,2017-10-31,2017,10,31,304,44,1,4,João Pessoa,PB,Problema com devolução!,Nagem - Loja Física,Respondida,1632,Longo,"Comprei um HD interno na loja da NAGEM do Manaira shopping em João Pessoa na Paraíba e tive um péssimo problema para devolver o produto.Na hora da compra levei fotos e a referência do meu computador para o vendedor me fornecer um HD que fosse compatível, porém não foi o que aconteceu. O vendedor me vendeu um HD que não é compatível com meu computador, no outro dia voltei a loja para efetuar a troca por um modelo compatível e descobri que eles não tinham o modelo para venda e me oferecerem um crédito para comprar outro produto. Como assim crédito? Eu quero meu dinheiro de volta para que possa comprar o que realmente necessito! Depois de meia hora na loja falando com vendedor, gerente etc... resolveram fazer o procedimento de devolução, tive que deixar o HD para o técnico analisar e só no outro dia pude realmente dar entrada na devolução... o pior de tudo foi a loja dizer que meu dinheiro só seria devolvido com 7 dias úteis. ????????Paguei no débito em conta, ou seja, para mim foi à vista e tinha pressa em resolver meu problema e pegar meu dinheiro de volta para comprar o HD correto para meu computador em outra loja!  Como dependo muito do computador tive que conseguir mais dinheiro para comprar outro HD e estou esperando a loja devolver meu dinheiro. Uma tristeza para mim.... fiquei muito insatisfeito com essa atitude da loja que não pensou na minha situação, não pensou em resolver meu problema, já que o erro de vender um produto errado não foi minha culpa... enfim passei 3 dias sem computador, tive que conseguir mais dinheiro para comprar outro Hd em outra loja e até hoje não recebi meu dinheiro de volta!","['comprei', 'interno', 'loja', 'manaira', 'shopping', 'joão', 'pessoa', 'paraíba', 'péssimo', 'problema', 'devolver', 'produtona', 'hora', 'compra', 'levei', 'fotos', 'referência', 'computador', 'vendedor', 'fornecer', 'compatível', 'aconteceu', 'vendedor', 'vendeu', 'compatível', 'computador', 'outro', 'dia', 'voltei', 'loja', 'efetuar', 'troca', 'modelo', 'compatível', 'descobri', 'modelo', 'venda', 'oferecerem', 'crédito', 'comprar', 'outro', 'produto', 'assim', 'crédito', 'quero', 'dinheiro', 'volta', 'possa', 'comprar', 'realmente', 'necessito', 'meia', 'hora', 'loja', 'falando', 'vendedor', 'gerente', 'etc', 'resolveram', 'fazer', 'procedimento', 'devolução', 'deixar', 'técnico', 'analisar', 'outro', 'dia', 'pude', 'realmente', 'dar', 'entrada', 'devolução', 'pior', 'loja', 'dizer', 'dinheiro', 'devolvido', 'dias', 'úteis', 'paguei', 'débito', 'conta', 'mim', 'vista', 'pressa', 'resolver', 'problema', 'pegar', 'dinheiro', 'volta', 'comprar', 'correto', 'computador', 'loja', 'dependo', 'computador', 'conseguir', 'dinheiro', 'comprar', 'outro', 'esperando', 'loja', 'devolver', 'dinheiro', 'tristeza', 'mim', 'fiquei', 'insatisfeito', 'atitude', 'loja', 'pensou', 'situação', 'pensou', 'resolver', 'problema', 'erro', 'vender', 'produto', 'errado', 'culpa', 'enfim', 'passei', 'dias', 'computador', 'conseguir', 'dinheiro', 'comprar', 'outro', 'loja', 'hoje', 'recebi', 'dinheiro', 'volta']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/problema-com-devolucao_qydk3DuRUsNhgjta/
25485437,2017-11-04,2017,11,4,308,44,5,4,Recife,PE,A impressora parou de imprimir,Nagem - Loja Física<->Impressoras<->Informática<->Não consigo agendar,Respondida,214,Médio,"comprei a impressora no dia 03/07/16, estava imprimindo certo, depois parou de imprimir e faz um ruído estranho, fica piscando o botão de liga desliga, e o último botão. (EPSON L375). Não tenho como mandar imagens.","['comprei', 'impressora', 'dia', 'imprimindo', 'certo', 'parou', 'imprimir', 'faz', 'ruído', 'estranho', 'fica', 'piscando', 'botão', 'liga', 'desliga', 'último', 'botão', 'epson', 'mandar', 'imagens']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/a-impressora-parou-de-imprimir_vlcLYFAfMo1WSwmy/
29490641,2017-11-10,2017,11,10,314,45,4,4,Jaboatão dos Guararapes,PE,celular completamente apagado,Nagem - Loja Física,Respondida,631,Longo,"Comprei um celular Nokia Lumia 925 dia 02/03/2017 na loja Nagem , adicionei garantia estendida e seguro. Há mais ou menos 1 mês atrás o celular parou de funcionar. Apagou completamente e nada funcionava. Procuramos a assistência técnica e eles falaram que o respectivo celular estava fora de linha e não tinha assistência técnica para ele . Liguei para a representação da microsoft e eles pediram para enviar o aparelho para São Paulo e disse que a média de retorno seria de 30 dias. Não tenho tempo para correr atrás de uma situação que eu não criei. Quero uma  solução para minha situação. Fico sem celular e eu trabalho com ele.","['comprei', 'celular', 'nokia', 'lumia', 'dia', 'loja', 'adicionei', 'garantia', 'estendida', 'seguro', 'menos', 'mês', 'atrás', 'celular', 'parou', 'funcionar', 'apagou', 'completamente', 'nada', 'funcionava', 'procuramos', 'assistência', 'técnica', 'falaram', 'respectivo', 'celular', 'linha', 'assistência', 'técnica', 'liguei', 'representação', 'microsoft', 'pediram', 'enviar', 'aparelho', 'paulo', 'disse', 'média', 'retorno', 'dias', 'tempo', 'correr', 'atrás', 'situação', 'criei', 'quero', 'solução', 'situação', 'fico', 'celular', 'trabalho']",1,https://www.reclameaqui.com.br//nagem-loja-fisica/celular-completamente-apagado_f1i0tj_da4GGIVvt/
31148187,2017-11-12,2017,11,12,316,45,6,4,Feira de Santana,BA,Ignorado,Nagem - Loja Física<->Equipe de Atendimento<->Problemas com o Atendimento<->Mau Atendimento,Respondida,406,Longo,"Estive na loja disposto a comprar. A gente entra, anda pela loja e sai sem sequer ser atendido. E isso é recorrente. Os funcionários te olham de longe e não têm a iniciativa de te atender. Fizemos o teste, eu, meu filho e a namorada, um de cada vez. A mesma situação.Observamos que com outros clientes também. Claro, deve ter exceções.Isto é para vocês melhorarem o atendimento, ao menos nesta loja.Abraço!","['loja', 'disposto', 'comprar', 'gente', 'entra', 'anda', 'loja', 'sai', 'sequer', 'atendido', 'recorrente', 'funcionários', 'olham', 'longe', 'iniciativa', 'atender', 'fizemos', 'teste', 'filho', 'namorada', 'cada', 'vez', 'mesma', 'situaçãoobservamos', 'outros', 'clientes', 'claro', 'deve', 'exceçõesisto', 'melhorarem', 'atendimento', 'menos', 'lojaabraço']",3,https://www.reclameaqui.com.br//nagem-loja-fisica/ignorado_z7Oj0bvsncVeF0ZB/
31132847,2017-11-12,2017,11,12,316,45,6,4,São Bernardo do Campo,SP,NAGEM + SAMSUNG + ZURICH = FORMAÇÃO DE [Editado pelo Reclame Aqui] CONTRA O CONSUMIDOR,Eletroeletrônicos<->Nagem - Loja Física,Não resolvido,1166,Longo,"Comprei um S8+ na loja da Samsung do Shopping Plaza São Bernardo em São Bernardo do CampoA Vendedora : ALINE FERREIRA BARBOSA que nao tem uma conduta e nao se importa com o cliente, me vendeu o aparelho dizendo que a tela era praticamente inquebrável, pura mentira, mesmo assim comprei um seguro da ZURICH PROTEÇÃO DE BENS contra [editado pelo Reclame Aqui] e conforme a vendedora ALINE FERREIRA BARBOSA me informou que a cobertura era da troca de 03 vezes a tela caso quebrasse.ME ENCAMINHOU PARA OUTRO [editado pelo Reclame Aqui] VENDEDOR DE SEGUROSDescobri, quando a tela quebrou que eu tenho que pagar uma franquia de 25% do valor de R$ 3990,00 para o conserto - MEU CELULAR EH PRATA E NO SEGURO VEIO ""PRETO""ISSO FOI UMA [editado pelo Reclame Aqui] . A VENDEDORA ALINE FERREIRA BARBOSA JUNTO COM SEU COMPARSA ALISSON PEREIRA ME ENROLARAM PQ A LOJA ESTAVA CHEIA E ELES FICARAM COCHICHANDO DO LADO..INFORMO QUECOMPREI O CELULAR NA LOJA COM ESSA VENDEDORA TRAPASSEIRA DIA 28/07/2017, NAO RECEBI NENHUM PAPEL, NEM A NOTA FISCAL QUE SÓ VIERAM POR EMAIL DIA 31/07/2017 ATRAVES DO EMAIL ALISSON.PEREIRA@NAGEM.COM.BRENTAO NAO ASSINEI SEGURO NENHUM.. NAO VI NOTA NENHUMA.","['comprei', 'loja', 'samsung', 'shopping', 'plaza', 'bernardo', 'bernardo', 'campoa', 'vendedora', 'aline', 'ferreira', 'barbosa', 'nao', 'conduta', 'nao', 'importa', 'cliente', 'vendeu', 'aparelho', 'dizendo', 'tela', 'praticamente', 'inquebrável', 'pura', 'mentira', 'assim', 'comprei', 'seguro', 'zurich', 'proteção', 'bens', 'editado', 'reclame', 'aqui', 'vendedora', 'aline', 'ferreira', 'barbosa', 'informou', 'cobertura', 'troca', 'vezes', 'tela', 'quebrasseme', 'encaminhou', 'outro', 'editado', 'reclame', 'aqui', 'vendedor', 'segurosdescobri', 'tela', 'quebrou', 'pagar', 'franquia', 'valor', 'conserto', 'celular', 'prata', 'seguro', 'veio', 'pretoisso', 'editado', 'reclame', 'aqui', 'vendedora', 'aline', 'ferreira', 'barbosa', 'junto', 'comparsa', 'alisson', 'pereira', 'enrolaram', 'loja', 'cheia', 'ficaram', 'cochichando', 'ladoinformo', 'quecomprei', 'celular', 'loja', 'vendedora', 'trapasseira', 'dia', 'nao', 'recebi', 'papel', 'nota', 'fiscal', 'vieram', 'email', 'dia', 'atraves', 'email', 'alissonpereiranagemcombrentao', 'nao', 'assinei', 'seguro', 'nao', 'nota']",3,https://www.reclameaqui.com.br//nagem-loja-fisica/nagem-samsung-zurich-formacao-de-contra-o-consumidor_KwFES4K8VM98gkyA/
